G000830275	100.84528904
G000402355	100.84528904
G000830295	152.51435449000002
G001871415	152.51435449000002
G001940755	150.88217475
G001940725	150.88217475
G001940645	162.24826191
G001563335	33.40909024
G001940705	33.40909024
G001563325	61.67593983
G001940655	170.49085691000002
G001515215	80.45288443
G001515205	80.45288443
G001587595	0.00811548
G001587635	0.00811548
G001587605	0.4796639199999999
G001587575	0.00871778
G001587695	0.00871778
G001587655	1.10415918
G001587715	19.59209715
G001587675	29.22858456
G002009975	33.29798553
G000725425	33.29798553
G000151105	4.232303180000001
G001433455	4.232303180000001
G000517445	14.01387621
G001508175	9.66142571
G001508065	9.22976885
G000022545	9.22976885
G001317345	23.73717655
G001507935	13.5717127
G000430485	13.5717127
G001484685	14.92717166
G000246985	14.92717166
G000007305	1.56965959
G000275605	1.56965959
G000211475	27.897561439999997
G000011105	28.80754614
G000195935	27.897561439999997
G001577775	12.05306245
G900012635	12.05306245
G000263735	18.8515442
G000215995	35.73198637
G000018365	17.10322001
G001647085	17.10322001
G900109425	0.88141848
G001418715	0.88141848
G000221185	13.84851754
G001484195	13.84851754
G000265525	23.4180879
G000009965	17.96811906
G001592435	17.96811906
G000816105	21.93083908
G000769655	21.93083908
G000022365	14.484284419999998
G000151205	14.484284419999998
G000585495	21.953663409999997
G000258515	33.583126050000004
G000966265	39.7920783
G001776015	21.4354343
G001775965	21.4354343
G001577155	77.22506477
G001774245	86.27009443
G002011035	4.2324879200000005
G002009985	4.2324879200000005
G001593925	27.70821162
G001593935	27.70821162
G001399795	73.65634552
G001399805	73.65634552
G001273385	107.78758198
G001775955	124.71832564
G001273495	124.71832564
G001919175	4.66849822
G001918745	4.66849822
G001918765	20.573880359999997
G001920575	10.99231234
G001915065	10.99231234
G001918315	12.38285568
G001919285	40.13793165
G001920655	62.72604045
G001768965	123.08310959
G001593865	156.73989154
G001870125	35.247805709999994
G000802205	35.247805709999994
G000730285	8.66748144
G000698785	8.66748144
G001918455	10.0837632
G001917965	10.0837632
G000303155	26.32375307
G001918475	4.63535431
G001917995	4.63535431
G001917505	6.19381981
G001920395	21.82354798
G000955905	29.13208344
G000723185	29.13208344
G000685395	29.15669411
G000399765	7.931204620000001
G000402075	7.931204620000001
G000484935	15.21493003
G001510295	12.49517063
G000812185	12.48776792
G001627235	3.23423975
G001627015	3.53986385
G001627095	3.23423975
G001627075	4.01014823
G000204585	3.3332532400000003
G000241145	3.3332532400000003
G000220175	14.79537862
G001510275	14.03856729
G000484975	14.03856729
G001438895	0.7944657500000001
G001437625	0.7944657500000001
G001510225	14.27135549
G001541925	14.83262683
G001674955	5.9660750700000005
G000956175	5.9660750700000005
G000242875	23.21141574
G000299395	18.74191489
G000328945	1.13568971
G000299365	1.13568971
G000875775	10.804499189999998
G000746745	1.82079446
G000746765	1.38630129
G000722915	1.57139017
G000724145	1.38630129
G000018465	11.485165939999998
G000200715	65.79914713
G001443365	44.46189734
G001830115	133.75009721
G001717005	2.3641806900000004
G001717035	2.3641806900000004
G001717025	23.13519703
G001717015	77.52160485
G001940665	157.42361010999997
G000405685	118.19501364
G000270325	118.19501364
G002011075	160.78433332999998
G000494205	0.48289022
G000380705	0.48289022
G000398765	3.02567926
G000405885	2.25597348
G000402095	8.60835893
G000399825	10.98932999
G000375685	86.03928886
G000446015	2.55566903
G000813245	2.55566903
G000015225	45.35784051
G000993805	60.53949519
G001516665	4.63896295
G001516655	4.63896295
G000193375	16.781618769999998
G000253055	33.52524271
G000960885	41.8101728
G000015205	22.90479475
G000019805	22.90479475
G001189275	32.07702291
G000007225	24.54874463
G000234805	24.54874463
G000016385	5.63373379
G000247545	5.63373379
G000015805	36.90761073
G001516725	7.57629373
G001663375	7.57629373
G000018305	29.86545528
G001516585	83.63729755
G001516745	12.564675909999998
G001516705	12.564675909999998
